,track,url,"insert into musicas (nome, url) values"
2881,Leijonakuningas,https://open.spotify.com/track/4MsOdD6nhPuvnK9MyVAniA,"('Leijonakuningas','https://open.spotify.com/track/4MsOdD6nhPuvnK9MyVAniA'),"
2882,Elefantin paino,https://open.spotify.com/track/1OmwCW3wffqU4DNwMAW8qs,"('Elefantin paino','https://open.spotify.com/track/1OmwCW3wffqU4DNwMAW8qs'),"
2883,Ikke si det til pappa,https://open.spotify.com/track/5V8UTldYviFao5f63f3GhE,"('Ikke si det til pappa','https://open.spotify.com/track/5V8UTldYviFao5f63f3GhE'),"
2884,Voy Despues,https://open.spotify.com/track/4TMG0DgLXLmJHmVWCSKQZ1,"('Voy Despues','https://open.spotify.com/track/4TMG0DgLXLmJHmVWCSKQZ1'),"
2885,Ayer,https://open.spotify.com/track/1cnkBW0kaDEFnKHOdJTOoh,"('Ayer','https://open.spotify.com/track/1cnkBW0kaDEFnKHOdJTOoh'),"
2886,Lunes Pal Que Puede,https://open.spotify.com/track/66leoAoEFYjpyJJC57UXgQ,"('Lunes Pal Que Puede','https://open.spotify.com/track/66leoAoEFYjpyJJC57UXgQ'),"
2887,Deja De Llorar,https://open.spotify.com/track/3tddzXTgneWrkV2cYNUBZe,"('Deja De Llorar','https://open.spotify.com/track/3tddzXTgneWrkV2cYNUBZe'),"
2889,Escapar,https://open.spotify.com/track/4ig1JC4RorVHgYIGfvTIh1,"('Escapar','https://open.spotify.com/track/4ig1JC4RorVHgYIGfvTIh1'),"
2890,Rocket Man (I Think Its Going To Be A Long Long Time),https://open.spotify.com/track/2zvot9pY2FNl1E94kc4K8M,"('Rocket Man (I Think Its Going To Be A Long Long Time)','https://open.spotify.com/track/2zvot9pY2FNl1E94kc4K8M'),"
2891,Su Novio Anterior,https://open.spotify.com/track/64CvAy6EPQpxCNbW2LNze9,"('Su Novio Anterior','https://open.spotify.com/track/64CvAy6EPQpxCNbW2LNze9'),"
2892,All In,https://open.spotify.com/track/12nmbTit5bc9GK0UzHpnx6,"('All In','https://open.spotify.com/track/12nmbTit5bc9GK0UzHpnx6'),"
2893,Over Alt,https://open.spotify.com/track/5tLBOSKTeGUgbkG6cWDnBN,"('Over Alt','https://open.spotify.com/track/5tLBOSKTeGUgbkG6cWDnBN'),"
2894,Lose Yourself - Soundtrack Version,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,"('Lose Yourself - Soundtrack Version','https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ'),"
2898,Till I Collapse,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,"('Till I Collapse','https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT'),"
2906,Mevsim Sonbahar,https://open.spotify.com/track/4ZkwCJ2aorTrwgbx3J59oo,"('Mevsim Sonbahar','https://open.spotify.com/track/4ZkwCJ2aorTrwgbx3J59oo'),"
2907,Reykjavík,https://open.spotify.com/track/4N2Xtuy20ewSeznRQcX6G4,"('Reykjavík','https://open.spotify.com/track/4N2Xtuy20ewSeznRQcX6G4'),"
2908,Þetta má,https://open.spotify.com/track/4WiK8hgPt5QgwGdt9z7MrJ,"('Þetta má','https://open.spotify.com/track/4WiK8hgPt5QgwGdt9z7MrJ'),"
2909,Svona er þetta,https://open.spotify.com/track/1Lj3IxnXEMEULqW400cjio,"('Svona er þetta','https://open.spotify.com/track/1Lj3IxnXEMEULqW400cjio'),"
2910,Silfurskotta,https://open.spotify.com/track/7LyQvc6mjRxBS5XRC0bTHV,"('Silfurskotta','https://open.spotify.com/track/7LyQvc6mjRxBS5XRC0bTHV'),"
2911,Cevapsız Çınlama,https://open.spotify.com/track/64Rq8DjhO6l6meQjNJuRQF,"('Cevapsız Çınlama','https://open.spotify.com/track/64Rq8DjhO6l6meQjNJuRQF'),"
2912,Sen Beni Unutamazsın,https://open.spotify.com/track/0LhY9D21nKtWPlswYQ2mOL,"('Sen Beni Unutamazsın','https://open.spotify.com/track/0LhY9D21nKtWPlswYQ2mOL'),"
2913,SUBEME LA RADIO,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,"('SUBEME LA RADIO','https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn'),"
2915,DUELE EL CORAZON,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,"('DUELE EL CORAZON','https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf'),"
2919,Bailando - Spanish Version,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,"('Bailando - Spanish Version','https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E'),"
2970,Casablanca,https://open.spotify.com/track/1VsClV89BOYGlN7RITBHYc,"('Casablanca','https://open.spotify.com/track/1VsClV89BOYGlN7RITBHYc'),"
2971,Ang Huling El Bimbo,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r,"('Ang Huling El Bimbo','https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r'),"
2972,Şahane,https://open.spotify.com/track/5lokDLCbVYenP7Gc6FAYTv,"('Şahane','https://open.spotify.com/track/5lokDLCbVYenP7Gc6FAYTv'),"
2973,Boynun Borcu,https://open.spotify.com/track/405klj3hdnIiwvOCQwx3su,"('Boynun Borcu','https://open.spotify.com/track/405klj3hdnIiwvOCQwx3su'),"
2974,"你,好不好? - Ending Theme Song of TVBS Series ""Life List""",https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS,"('你,好不好? - Ending Theme Song of TVBS Series ""Life List""','https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS'),"
2975,以後別做朋友,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx,"('以後別做朋友','https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx'),"
2977,永不失聯的愛 [原創概念版],https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs,"('永不失聯的愛 [原創概念版]','https://open.spotify.com/track/21NmnwPP8SHKyVtjvubGSs'),"
2985,Det er alle de små tingene som gjør livet stort,https://open.spotify.com/track/0IAWEOyXiltxOj5b5OPYDK,"('Det er alle de små tingene som gjør livet stort','https://open.spotify.com/track/0IAWEOyXiltxOj5b5OPYDK'),"
2986,Ill Never Go,https://open.spotify.com/track/4ub59HeXqdYApJtkJqnvXE,"('Ill Never Go','https://open.spotify.com/track/4ub59HeXqdYApJtkJqnvXE'),"
2987,Madonna,https://open.spotify.com/track/1teuEmNBtq0X2yMpypNqTW,"('Madonna','https://open.spotify.com/track/1teuEmNBtq0X2yMpypNqTW'),"
2988,Tanrım,https://open.spotify.com/track/0bqvTiQPVbbLt3RsQU928v,"('Tanrım','https://open.spotify.com/track/0bqvTiQPVbbLt3RsQU928v'),"
2989,Tatlım Tatlım - Orijinal Film Müziği,https://open.spotify.com/track/2Wf68eYFga8t2xZXLtTuU1,"('Tatlım Tatlım - Orijinal Film Müziği','https://open.spotify.com/track/2Wf68eYFga8t2xZXLtTuU1'),"
2990,When You Dance (feat. Kalado),https://open.spotify.com/track/6IWsTPv5O1O58zsRyrkGlO,"('When You Dance (feat. Kalado)','https://open.spotify.com/track/6IWsTPv5O1O58zsRyrkGlO'),"
2991,Drop It,https://open.spotify.com/track/5oiI4g2TR6RrynKbyVqV8w,"('Drop It','https://open.spotify.com/track/5oiI4g2TR6RrynKbyVqV8w'),"
2992,Bruk It Dung,https://open.spotify.com/track/7dxGZfWqbwSMxfNuNZR6TD,"('Bruk It Dung','https://open.spotify.com/track/7dxGZfWqbwSMxfNuNZR6TD'),"
2993,Kylmii Väreitä,https://open.spotify.com/track/7MddwdpQ7sh3Pi1xHUSr4K,"('Kylmii Väreitä','https://open.spotify.com/track/7MddwdpQ7sh3Pi1xHUSr4K'),"
2994,Honey,https://open.spotify.com/track/6oWx00So8wCAopjyZ41F76,"('Honey','https://open.spotify.com/track/6oWx00So8wCAopjyZ41F76'),"
2995,Summer Lover,https://open.spotify.com/track/5sJ9NlDe0o19YdpSpXndJz,"('Summer Lover','https://open.spotify.com/track/5sJ9NlDe0o19YdpSpXndJz'),"
2996,More Than Words,https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH,"('More Than Words','https://open.spotify.com/track/1gVgkQFOKa8Wc1HYsJtPdH'),"
2998,Günah Benim,https://open.spotify.com/track/7yzvb94Pjit2MTThmATNUA,"('Günah Benim','https://open.spotify.com/track/7yzvb94Pjit2MTThmATNUA'),"
2999,Geceler,https://open.spotify.com/track/4aDCblDfszqyxKUVLY6EEl,"('Geceler','https://open.spotify.com/track/4aDCblDfszqyxKUVLY6EEl'),"
3000,Overal,https://open.spotify.com/track/7bQQ2B4EVLDiMA79EbT2qe,"('Overal','https://open.spotify.com/track/7bQQ2B4EVLDiMA79EbT2qe'),"
3001,Één ding,https://open.spotify.com/track/4SH4MfJ1bNAgq1wRSJUyKf,"('Één ding','https://open.spotify.com/track/4SH4MfJ1bNAgq1wRSJUyKf'),"
3002,Volare,https://open.spotify.com/track/6wCjFS1rdcR9lNBgl4ba9o,"('Volare','https://open.spotify.com/track/6wCjFS1rdcR9lNBgl4ba9o'),"
3003,Fenomeno,https://open.spotify.com/track/6ITDAE1VFqNtNBJ51uI1Jl,"('Fenomeno','https://open.spotify.com/track/6ITDAE1VFqNtNBJ51uI1Jl'),"
3004,Pamplona,https://open.spotify.com/track/3H452nrW7GsaU01lpfrQTf,"('Pamplona','https://open.spotify.com/track/3H452nrW7GsaU01lpfrQTf'),"
3005,Portami via,https://open.spotify.com/track/2YsfmsmRwWaFV7YLvTGFcm,"('Portami via','https://open.spotify.com/track/2YsfmsmRwWaFV7YLvTGFcm'),"
3006,Farlig,https://open.spotify.com/track/2U2VVoI9Y4WLQHr7RD2aWq,"('Farlig','https://open.spotify.com/track/2U2VVoI9Y4WLQHr7RD2aWq'),"
3007,Dirgahayu,https://open.spotify.com/track/1rw8VCZDhSjbuFTJvDhpeW,"('Dirgahayu','https://open.spotify.com/track/1rw8VCZDhSjbuFTJvDhpeW'),"
3008,Two Princes - Radio Mix,https://open.spotify.com/track/1iTKkkgXj8kJkGdjGGBFqL,"('Two Princes - Radio Mix','https://open.spotify.com/track/1iTKkkgXj8kJkGdjGGBFqL'),"
3010,Chillax,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,"('Chillax','https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES'),"
3011,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,"('Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)','https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1'),"
3012,Diabla - Official,https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR,"('Diabla - Official','https://open.spotify.com/track/2OxUtaKYeahAGNaBiahXtR'),"
3055,Feel Something,https://open.spotify.com/track/0BIHTu5MBTa73q5MsTwfIQ,"('Feel Something','https://open.spotify.com/track/0BIHTu5MBTa73q5MsTwfIQ'),"
3056,Wanita Terakhir,https://open.spotify.com/track/71fkXsB3jlNbQ8p2R4HEsc,"('Wanita Terakhir','https://open.spotify.com/track/71fkXsB3jlNbQ8p2R4HEsc'),"
3057,Somebody New (feat. Alexander Oscar),https://open.spotify.com/track/6U9DkOyy5hLDTdEALgSVDX,"('Somebody New (feat. Alexander Oscar)','https://open.spotify.com/track/6U9DkOyy5hLDTdEALgSVDX'),"
3058,河畔,https://open.spotify.com/track/5tF8SFged0Sw8l8CBoQdT1,"('河畔','https://open.spotify.com/track/5tF8SFged0Sw8l8CBoQdT1'),"
3059,İnsan İnsan,https://open.spotify.com/track/3cnhQxjmgPhiYOMO0XcKpM,"('İnsan İnsan','https://open.spotify.com/track/3cnhQxjmgPhiYOMO0XcKpM'),"
3060,"Cinderella - From ""Hero Seorang Cinderella"" Soundtrack",https://open.spotify.com/track/08RryZnYVz1OVJ5D5JP9Yu,"('Cinderella - From ""Hero Seorang Cinderella"" Soundtrack','https://open.spotify.com/track/08RryZnYVz1OVJ5D5JP9Yu'),"
3061,Back For More (feat. Daecolm),https://open.spotify.com/track/0dJhKHDhqu1QYWfMy54G3F,"('Back For More (feat. Daecolm)','https://open.spotify.com/track/0dJhKHDhqu1QYWfMy54G3F'),"
3062,Lordly (feat. Alex Aiono),https://open.spotify.com/track/6c12fBpCtuVIq8OFxT0A3S,"('Lordly (feat. Alex Aiono)','https://open.spotify.com/track/6c12fBpCtuVIq8OFxT0A3S'),"
3063,911,https://open.spotify.com/track/1denQBP7H6fh9BXaTIgvQy,"('911','https://open.spotify.com/track/1denQBP7H6fh9BXaTIgvQy'),"
3066,A Mala É Falsa,https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6,"('A Mala É Falsa','https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6'),"
3067,Chave Cópia,https://open.spotify.com/track/0YK4RDyccDYO5aWQGKMZ2h,"('Chave Cópia','https://open.spotify.com/track/0YK4RDyccDYO5aWQGKMZ2h'),"
3068,Hot2Touch,https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v,"('Hot2Touch','https://open.spotify.com/track/1sBhJGPUKrdRycgKxve70v'),"
3072,Bonfire,https://open.spotify.com/track/5hz9DEkahyWoTs3rxJOTtw,"('Bonfire','https://open.spotify.com/track/5hz9DEkahyWoTs3rxJOTtw'),"
3084,Bilir mi?,https://open.spotify.com/track/0Q2DmUJ7iR8BAxq8LpHDH4,"('Bilir mi?','https://open.spotify.com/track/0Q2DmUJ7iR8BAxq8LpHDH4'),"
3085,Down,https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ,"('Down','https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ'),"
3088,Work from Home,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,"('Work from Home','https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb'),"
3122,HandClap,https://open.spotify.com/track/7j56HrjR9cGzvekvZY3Faz,"('HandClap','https://open.spotify.com/track/7j56HrjR9cGzvekvZY3Faz'),"
3123,Everywhere - Remastered,https://open.spotify.com/track/0U6Ga0VWSGq6iEE1AKkgO1,"('Everywhere - Remastered','https://open.spotify.com/track/0U6Ga0VWSGq6iEE1AKkgO1'),"
3124,Hype,https://open.spotify.com/track/2sWOUbbdQ4S1qMkrgfjBVU,"('Hype','https://open.spotify.com/track/2sWOUbbdQ4S1qMkrgfjBVU'),"
3125,Zenit,https://open.spotify.com/track/5uBQSjUAcLv330154CZxoZ,"('Zenit','https://open.spotify.com/track/5uBQSjUAcLv330154CZxoZ'),"
3126,Gang für immer,https://open.spotify.com/track/5IQaJa2ezmEkBLHl3xcnoQ,"('Gang für immer','https://open.spotify.com/track/5IQaJa2ezmEkBLHl3xcnoQ'),"
3128,Flexn,https://open.spotify.com/track/5zrg9OauFJuH1kgZF3MsZD,"('Flexn','https://open.spotify.com/track/5zrg9OauFJuH1kgZF3MsZD'),"
3129,Slowmotion,https://open.spotify.com/track/2n7zISWD4izoHXWcXeCoZf,"('Slowmotion','https://open.spotify.com/track/2n7zISWD4izoHXWcXeCoZf'),"
3130,Standing,https://open.spotify.com/track/4bCoM0XTnht30tIkdUHotS,"('Standing','https://open.spotify.com/track/4bCoM0XTnht30tIkdUHotS'),"
3131,Pulang,https://open.spotify.com/track/5Ge3e6dV4wsae8lDQQq8PY,"('Pulang','https://open.spotify.com/track/5Ge3e6dV4wsae8lDQQq8PY'),"
3132,Tala Saman,https://open.spotify.com/track/2MPv2lOStdWYpsLn0ShfxN,"('Tala Saman','https://open.spotify.com/track/2MPv2lOStdWYpsLn0ShfxN'),"
3133,Zalikha,https://open.spotify.com/track/2mhGj2SVdLhDanD5KH7YzC,"('Zalikha','https://open.spotify.com/track/2mhGj2SVdLhDanD5KH7YzC'),"
3134,Cake,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,"('Cake','https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t'),"
3136,H.O.L.Y.,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N,"('H.O.L.Y.','https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N'),"
3137,"God, Your Mama, And Me",https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,"('God, Your Mama, And Me','https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg'),"
3140,May We All,https://open.spotify.com/track/498ZVInMGDkmmNVpSWqHiZ,"('May We All','https://open.spotify.com/track/498ZVInMGDkmmNVpSWqHiZ'),"
3142,Say It (feat. Tove Lo),https://open.spotify.com/track/4sQMalN597HdggTu196aL0,"('Say It (feat. Tove Lo)','https://open.spotify.com/track/4sQMalN597HdggTu196aL0'),"
3143,Never Be Like You,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,"('Never Be Like You','https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr'),"
3145,Te Mando Flores,https://open.spotify.com/track/6OpHDI8lRiqHLqmUIYUxVr,"('Te Mando Flores','https://open.spotify.com/track/6OpHDI8lRiqHLqmUIYUxVr'),"
3146,Pumped Up Kicks,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,"('Pumped Up Kicks','https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT'),"
3148,Mon Poto,https://open.spotify.com/track/2Rnn1qllvadls6PIU8pWOH,"('Mon Poto','https://open.spotify.com/track/2Rnn1qllvadls6PIU8pWOH'),"
3149,Aku Tenang,https://open.spotify.com/track/7qiVdTMCRynOSQDNsqNyyV,"('Aku Tenang','https://open.spotify.com/track/7qiVdTMCRynOSQDNsqNyyV'),"
3150,Tra le granite e le granate,https://open.spotify.com/track/5ZmsvSFpaDQ5JdKvVnJXs9,"('Tra le granite e le granate','https://open.spotify.com/track/5ZmsvSFpaDQ5JdKvVnJXs9'),"
3151,Occidentalis Karma,https://open.spotify.com/track/00wxIcA1PPbqEzATkHT4e1,"('Occidentalis Karma','https://open.spotify.com/track/00wxIcA1PPbqEzATkHT4e1'),"
3152,De Vez en Cuando,https://open.spotify.com/track/1VRjHqcE8ttKtaj8bTaJyS,"('De Vez en Cuando','https://open.spotify.com/track/1VRjHqcE8ttKtaj8bTaJyS'),"
3153,Vibe,https://open.spotify.com/track/1KTu92zFjElqc3h20XCwE3,"('Vibe','https://open.spotify.com/track/1KTu92zFjElqc3h20XCwE3'),"
3155,Pinne for landet,https://open.spotify.com/track/0jefzmTNGgqmxVgMbNWdOa,"('Pinne for landet','https://open.spotify.com/track/0jefzmTNGgqmxVgMbNWdOa'),"
3156,Jovial,https://open.spotify.com/track/5paNYIC0vrVj1EWGVzfJzb,"('Jovial','https://open.spotify.com/track/5paNYIC0vrVj1EWGVzfJzb'),"
3157,Gjøre Ingenting,https://open.spotify.com/track/21Fe0jlYdepB4j0mH1q7cu,"('Gjøre Ingenting','https://open.spotify.com/track/21Fe0jlYdepB4j0mH1q7cu'),"
3158,Vibber,https://open.spotify.com/track/2yIOpmsGWSztcJCKSEqLal,"('Vibber','https://open.spotify.com/track/2yIOpmsGWSztcJCKSEqLal'),"
3159,Feel Da Rush,https://open.spotify.com/track/7B7OdAjUTyMAmnaUmuneVW,"('Feel Da Rush','https://open.spotify.com/track/7B7OdAjUTyMAmnaUmuneVW'),"
3160,So Slow,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B,"('So Slow','https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B'),"
3161,Before I Let You Go,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw,"('Before I Let You Go','https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw'),"
3162,Unforgettable,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW,"('Unforgettable','https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW'),"
3215,My Love,https://open.spotify.com/track/7887EjnwYduvgqpPysG50Z,"('My Love','https://open.spotify.com/track/7887EjnwYduvgqpPysG50Z'),"
3216,Away,https://open.spotify.com/track/5oUkY2Eb0yOrXL12KYS3UG,"('Away','https://open.spotify.com/track/5oUkY2Eb0yOrXL12KYS3UG'),"
3217,Capsize,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,"('Capsize','https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco'),"
3220,Fröken Reykjavík,https://open.spotify.com/track/6YmjtvXrdpD1VUUW5hznQp,"('Fröken Reykjavík','https://open.spotify.com/track/6YmjtvXrdpD1VUUW5hznQp'),"
3221,Í Síðasta Skipti,https://open.spotify.com/track/2dR4Zz0NW9gFggNUFbtLEh,"('Í Síðasta Skipti','https://open.spotify.com/track/2dR4Zz0NW9gFggNUFbtLEh'),"
3222,Hringdí mig,https://open.spotify.com/track/43nF52meBE9zI9W8EjMVfk,"('Hringdí mig','https://open.spotify.com/track/43nF52meBE9zI9W8EjMVfk'),"
3223,Mask Off,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,"('Mask Off','https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8'),"
3224,Selfish,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,"('Selfish','https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA'),"
3231,Low Life,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,"('Low Life','https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX'),"
3232,PIE,https://open.spotify.com/track/0NZUqq4iLQddokgtiC44Kb,"('PIE','https://open.spotify.com/track/0NZUqq4iLQddokgtiC44Kb'),"
3234,Extra Luv,https://open.spotify.com/track/1tlBuoIRrtqFs9bE9dmli5,"('Extra Luv','https://open.spotify.com/track/1tlBuoIRrtqFs9bE9dmli5'),"
3238,Mask Off,https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG,"('Mask Off','https://open.spotify.com/track/6dVZCbi9CYtD9LjAHXRjIG'),"
3260,Comin Out Strong,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,"('Comin Out Strong','https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw'),"
3280,Disrespectful,https://open.spotify.com/track/0dvu4Irbq0SM5BWny30rRR,"('Disrespectful','https://open.spotify.com/track/0dvu4Irbq0SM5BWny30rRR'),"
3281,5 fine frøkner,https://open.spotify.com/track/2tFgv3sLFNc088KLtjxzVa,"('5 fine frøkner','https://open.spotify.com/track/2tFgv3sLFNc088KLtjxzVa'),"
3283,Mä En Haluu Tietää,https://open.spotify.com/track/77PIgzFwxUg5F8eqRnccQZ,"('Mä En Haluu Tietää','https://open.spotify.com/track/77PIgzFwxUg5F8eqRnccQZ'),"
3284,Hunter,https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj,"('Hunter','https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj'),"
3286,Love On Me,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,"('Love On Me','https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF'),"
3300,Imus,https://open.spotify.com/track/0xU0O3fzfb1HCnd6nsVxQL,"('Imus','https://open.spotify.com/track/0xU0O3fzfb1HCnd6nsVxQL'),"
3301,Muistanks Mä Väärin?,https://open.spotify.com/track/6YLtZNcayG9lmvUn906xsp,"('Muistanks Mä Väärin?','https://open.spotify.com/track/6YLtZNcayG9lmvUn906xsp'),"
3302,"Untitled, 2014 - KR Ver.",https://open.spotify.com/track/5FxasBmho2yEvgXrzp9MMW,"('Untitled, 2014 - KR Ver.','https://open.spotify.com/track/5FxasBmho2yEvgXrzp9MMW'),"
3303,BULLSHIT - KR Ver.,https://open.spotify.com/track/44trZ7w2tZhI56keenaT42,"('BULLSHIT - KR Ver.','https://open.spotify.com/track/44trZ7w2tZhI56keenaT42'),"
3309,Good Life (with G-Eazy & Kehlani),https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,"('Good Life (with G-Eazy & Kehlani)','https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E'),"
3322,"Me, Myself & I",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,"('Me, Myself & I','https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC'),"
3329,光年之外 (電影 《Passengers》 中國區主題曲),https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I,"('光年之外 (電影 《Passengers》 中國區主題曲)','https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I'),"
3332,泡沫,https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA,"('泡沫','https://open.spotify.com/track/2IfSPLPDW6RGosdB5huwAA'),"
3333,桃花諾 - 上古情歌片尾曲,https://open.spotify.com/track/75PnQLzg8YI5S4tlCGOjDA,"('桃花諾 - 上古情歌片尾曲','https://open.spotify.com/track/75PnQLzg8YI5S4tlCGOjDA'),"
3335,Si No Vuelves,https://open.spotify.com/track/0PE1dlvMZeBqEbm4BtVVSZ,"('Si No Vuelves','https://open.spotify.com/track/0PE1dlvMZeBqEbm4BtVVSZ'),"
3337,La Gozadera,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,"('La Gozadera','https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9'),"
3356,Ovaload,https://open.spotify.com/track/05aYPqscr6UPjgU3ha3vzD,"('Ovaload','https://open.spotify.com/track/05aYPqscr6UPjgU3ha3vzD'),"
3358,Dont Matter Now,https://open.spotify.com/track/7eGpQgpepXm1MJ80Zhoipv,"('Dont Matter Now','https://open.spotify.com/track/7eGpQgpepXm1MJ80Zhoipv'),"
3359,Hablar de Ti,https://open.spotify.com/track/1vV2FBKYvu6sJDqzSCNgbI,"('Hablar de Ti','https://open.spotify.com/track/1vV2FBKYvu6sJDqzSCNgbI'),"
3360,Para Qué Lastimarme,https://open.spotify.com/track/6c5ghmeB5B3eUwO9Gr4Dgx,"('Para Qué Lastimarme','https://open.spotify.com/track/6c5ghmeB5B3eUwO9Gr4Dgx'),"
3361,Boeng - Boom - Uit Liefde Voor Muziek,https://open.spotify.com/track/2yDIoGRF99SdAdepskhTsC,"('Boeng - Boom - Uit Liefde Voor Muziek','https://open.spotify.com/track/2yDIoGRF99SdAdepskhTsC'),"
3362,Zo Bijzonder - Uit Liefde Voor Muziek,https://open.spotify.com/track/4lJa7Wd4tol3IyQyjEuvJp,"('Zo Bijzonder - Uit Liefde Voor Muziek','https://open.spotify.com/track/4lJa7Wd4tol3IyQyjEuvJp'),"
3363,Wohin willst du,https://open.spotify.com/track/3h4HDzL7ha4eYalx9Eknyj,"('Wohin willst du','https://open.spotify.com/track/3h4HDzL7ha4eYalx9Eknyj'),"
3365,Ykkösen bägei (feat. Justsesomali),https://open.spotify.com/track/0hEsuWApbq8VCoWIOiF1dt,"('Ykkösen bägei (feat. Justsesomali)','https://open.spotify.com/track/0hEsuWApbq8VCoWIOiF1dt'),"
3366,Happy Days,https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU,"('Happy Days','https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU'),"
